"","workerid","noun","nounclass","predicateposition","predicate","correctresponse","correctclass"
"851","31","lampara","furniture","rightpredicate1","berde",0.19,"color"
"852","31","mansanas","food","rightpredicate1","matigas",0.14,"texture"
"853","31","silya","furniture","rightpredicate1","bulok",0.14,"age"
"854","31","karot","food","rightpredicate1","pula",0.2,"color"
"855","31","saging","food","rightpredicate1","pula",0.12,"color"
"856","31","saging","food","rightpredicate1","malambot",0.19,"texture"
"857","31","mesa","furniture","rightpredicate1","aluminyo",0.1,"material"
"858","31","saging","food","rightpredicate1","matigas",0.19,"texture"
"859","37","lampara","furniture","rightpredicate1","luma",0.28,"age"
"860","37","kamatis","food","rightpredicate1","parihaba",0.71,"shape"
"861","37","mesa","furniture","rightpredicate1","maganda",0.6,"quality"
"862","37","silya","furniture","rightpredicate1","tatsulok",0.68,"shape"
"863","37","mesa","furniture","rightpredicate1","pula",0.28,"color"
"864","37","silya","furniture","rightpredicate1","luma",0.65,"age"
"865","37","lampara","furniture","rightpredicate1","dilaw",0.83,"color"
"866","37","karot","food","rightpredicate1","bulok",0.35,"age"
"867","37","keso","food","rightpredicate1","itim",0.21,"color"
"868","37","kamatis","food","rightpredicate1","mahaba",0.61,"size"
"869","37","saging","food","rightpredicate1","luma",0.34,"age"
"870","37","karot","food","rightpredicate1","luma",0.65,"age"
"871","37","karot","food","rightpredicate1","mahaba",0.34,"size"
"872","37","saging","food","rightpredicate1","malambot",0.61,"texture"
"873","37","karot","food","rightpredicate1","malaki",0.39,"size"
"874","37","sopa","furniture","rightpredicate1","berde",0.68,"color"
"875","37","saging","food","rightpredicate1","sira",0.25,"quality"
"876","37","karot","food","rightpredicate1","aluminyo",0.64,"material"
"877","37","lampara","furniture","rightpredicate1","sira",0.63,"quality"
"878","37","lampara","furniture","rightpredicate1","matigas",0.33,"texture"
"879","37","kamatis","food","rightpredicate1","malambot",0.69,"texture"
"880","37","silya","furniture","rightpredicate1","maikli",0.87,"size"
"881","37","mesa","furniture","rightpredicate1","maganda",0.44,"quality"
"882","37","lampara","furniture","rightpredicate1","dilaw",0.71,"color"
"883","37","keso","food","rightpredicate1","pula",0.45,"color"
"884","37","mansanas","food","rightpredicate1","pula",0.4,"color"
"885","38","karot","food","rightpredicate1","puti",0.01,"color"
"886","38","saging","food","rightpredicate1","malambot",0.98,"texture"
"887","38","mansanas","food","rightpredicate1","malambot",0.97,"texture"
"888","38","lampara","furniture","rightpredicate1","cuadrado",0.02,"shape"
"889","38","karot","food","rightpredicate1","sariwa",0.01,"age"
"890","38","television","furniture","rightpredicate1","parihaba",0.02,"shape"
"891","38","lampara","furniture","rightpredicate1","kahoy",0.02,"material"
"892","38","karot","food","rightpredicate1","parihaba",0.98,"shape"
"893","38","kamatis","food","rightpredicate1","parihaba",0.02,"shape"
"894","38","karot","food","rightpredicate1","luma",0.99,"age"
"895","38","keso","food","rightpredicate1","dilaw",0.02,"color"
"896","38","television","furniture","rightpredicate1","tatsulok",0.01,"shape"
"897","38","keso","food","rightpredicate1","tatsulok",0.97,"shape"
"898","38","mansanas","food","rightpredicate1","mahaba",0.99,"size"
"899","38","lampara","furniture","rightpredicate1","maliit",0.97,"size"
"900","38","silya","furniture","rightpredicate1","mahaba",0.02,"size"
"901","38","lampara","furniture","rightpredicate1","luma",0.02,"age"
"902","38","lampara","furniture","rightpredicate1","malambot",0.95,"texture"
"903","38","mansanas","food","rightpredicate1","bakal",0.01,"material"
"904","38","sopa","furniture","rightpredicate1","sira",0,"quality"
"905","38","lampara","furniture","rightpredicate1","bulok",0.98,"age"
"906","38","sopa","furniture","rightpredicate1","berde",0.96,"color"
"907","38","keso","food","rightpredicate1","asul",0.05,"color"
"908","38","sopa","furniture","rightpredicate1","luma",0.98,"age"
"909","38","karot","food","rightpredicate1","asul",0.02,"color"
"910","38","karot","food","rightpredicate1","sira",0.99,"quality"
"911","41","keso","food","rightpredicate1","pula",0.34,"color"
"912","41","lampara","furniture","rightpredicate1","malambot",0.34,"texture"
"913","41","mansanas","food","rightpredicate1","bago",0.66,"age"
"914","41","mesa","furniture","rightpredicate1","parihaba",0.4,"shape"
"915","41","mansanas","food","rightpredicate1","makinis",0.39,"texture"
"916","41","television","furniture","rightpredicate1","berde",0.38,"color"
"917","41","lampara","furniture","rightpredicate1","cuadrado",0.3,"shape"
"918","41","saging","food","rightpredicate1","pula",0.32,"color"
"919","41","saging","food","rightpredicate1","dilaw",0.33,"color"
"920","41","karot","food","rightpredicate1","maganda",0.28,"quality"
"921","41","lampara","furniture","rightpredicate1","tatsulok",0.32,"shape"
"922","41","lampara","furniture","rightpredicate1","malambot",0.34,"texture"
"923","41","silya","furniture","rightpredicate1","malaki",0.76,"size"
"924","41","karot","food","rightpredicate1","tatsulok",0.34,"shape"
"925","41","kamatis","food","rightpredicate1","berde",0.36,"color"
"926","41","kamatis","food","rightpredicate1","maganda",0.51,"quality"
"927","41","kamatis","food","rightpredicate1","luma",0.32,"age"
"928","41","mesa","furniture","rightpredicate1","malaki",0.33,"size"
"929","41","saging","food","rightpredicate1","itim",0.19,"color"
"930","41","karot","food","rightpredicate1","parihaba",0.37,"shape"
"931","41","mansanas","food","rightpredicate1","maganda",0.46,"quality"
"932","41","mesa","furniture","rightpredicate1","maganda",0.37,"quality"
"933","41","lampara","furniture","rightpredicate1","asul",0.47,"color"
"934","41","keso","food","rightpredicate1","luma",0.34,"age"
"935","41","sopa","furniture","rightpredicate1","parihaba",0.34,"shape"
"936","41","kamatis","food","rightpredicate1","dilaw",0.38,"color"
"937","42","mesa","furniture","rightpredicate1","berde",0,"color"
"938","42","keso","food","rightpredicate1","bakal",0.02,"material"
"939","42","keso","food","rightpredicate1","makinis",0.98,"texture"
"940","42","karot","food","rightpredicate1","malaki",0.98,"size"
"941","42","karot","food","rightpredicate1","luma",0.97,"age"
"942","42","television","furniture","rightpredicate1","kahoy",0.03,"material"
"943","42","karot","food","rightpredicate1","luma",0.03,"age"
"944","42","keso","food","rightpredicate1","bago",0.96,"age"
"945","42","karot","food","rightpredicate1","sariwa",0.02,"age"
"946","42","lampara","furniture","rightpredicate1","bilog",0.05,"shape"
"947","42","keso","food","rightpredicate1","parihaba",0.03,"shape"
"948","42","mesa","furniture","rightpredicate1","maganda",0.96,"quality"
"949","42","karot","food","rightpredicate1","bilog",0.02,"shape"
"950","42","mansanas","food","rightpredicate1","tatsulok",1,"shape"
"951","42","mesa","furniture","rightpredicate1","cuadrado",0.01,"shape"
"952","42","mansanas","food","rightpredicate1","sira",0.03,"quality"
"953","42","mesa","furniture","rightpredicate1","bakal",0.01,"material"
"954","42","keso","food","rightpredicate1","bilog",1,"shape"
"955","42","lampara","furniture","rightpredicate1","sira",0.95,"quality"
"956","42","sopa","furniture","rightpredicate1","itim",0.96,"color"
"957","42","silya","furniture","rightpredicate1","sariwa",0.01,"age"
"958","42","mansanas","food","rightpredicate1","maganda",1,"quality"
"959","42","television","furniture","rightpredicate1","parihaba",0,"shape"
"960","42","saging","food","rightpredicate1","parihaba",0.96,"shape"
"961","42","saging","food","rightpredicate1","malambot",0.99,"texture"
"962","42","television","furniture","rightpredicate1","maganda",0.98,"quality"
"963","49","mansanas","food","rightpredicate1","makinis",0,"texture"
"964","49","silya","furniture","rightpredicate1","makinis",1,"texture"
"965","49","mansanas","food","rightpredicate1","parihaba",0,"shape"
"966","49","saging","food","rightpredicate1","asul",1,"color"
"967","49","saging","food","rightpredicate1","matigas",1,"texture"
"968","49","karot","food","rightpredicate1","pula",0,"color"
"969","49","sopa","furniture","rightpredicate1","itim",0,"color"
"970","49","lampara","furniture","rightpredicate1","sira",0,"quality"
"971","49","lampara","furniture","rightpredicate1","dilaw",0,"color"
"972","49","kamatis","food","rightpredicate1","asul",1,"color"
"973","49","keso","food","rightpredicate1","bilog",0,"shape"
"974","49","sopa","furniture","rightpredicate1","mahaba",1,"size"
"975","49","saging","food","rightpredicate1","sira",0,"quality"
"976","49","mesa","furniture","rightpredicate1","maliit",0,"size"
"977","49","mansanas","food","rightpredicate1","berde",1,"color"
"978","49","television","furniture","rightpredicate1","dilaw",1,"color"
"979","49","karot","food","rightpredicate1","mahaba",0,"size"
"980","49","mansanas","food","rightpredicate1","tatsulok",1,"shape"
"981","49","keso","food","rightpredicate1","matigas",0,"texture"
"982","49","karot","food","rightpredicate1","sariwa",0,"age"
"983","49","silya","furniture","rightpredicate1","bago",0,"age"
"984","49","karot","food","rightpredicate1","makinis",1,"texture"
"985","49","television","furniture","rightpredicate1","asul",1,"color"
"986","49","television","furniture","rightpredicate1","bulok",0,"age"
"987","49","sopa","furniture","rightpredicate1","sira",1,"quality"
"988","49","keso","food","rightpredicate1","malaki",1,"size"
"989","50","kamatis","food","rightpredicate1","pula",0.18,"color"
"990","50","lampara","furniture","rightpredicate1","maganda",0.88,"quality"
"991","50","silya","furniture","rightpredicate1","dilaw",0.95,"color"
"992","50","saging","food","rightpredicate1","parihaba",0.08,"shape"
"993","50","karot","food","rightpredicate1","bilog",0.93,"shape"
"994","50","lampara","furniture","rightpredicate1","maliit",0.05,"size"
"995","50","mansanas","food","rightpredicate1","asul",0.13,"color"
"996","50","lampara","furniture","rightpredicate1","makinis",0.98,"texture"
"997","50","sopa","furniture","rightpredicate1","aluminyo",0.0600000000000001,"material"
"998","50","mesa","furniture","rightpredicate1","parihaba",0.98,"shape"
"999","50","saging","food","rightpredicate1","maganda",0.94,"quality"
"1000","50","keso","food","rightpredicate1","puti",0.97,"color"
"1001","50","silya","furniture","rightpredicate1","asul",0.94,"color"
"1002","50","sopa","furniture","rightpredicate1","maikli",0.94,"size"
"1003","50","mansanas","food","rightpredicate1","puti",0.08,"color"
"1004","50","silya","furniture","rightpredicate1","aluminyo",0.98,"material"
"1005","50","mesa","furniture","rightpredicate1","cuadrado",1,"shape"
"1006","50","kamatis","food","rightpredicate1","maganda",0.98,"quality"
"1007","50","sopa","furniture","rightpredicate1","luma",0.08,"age"
"1008","50","saging","food","rightpredicate1","maikli",0.98,"size"
"1009","50","sopa","furniture","rightpredicate1","bago",0.94,"age"
"1010","50","television","furniture","rightpredicate1","maikli",0.91,"size"
"1011","50","mesa","furniture","rightpredicate1","sariwa",0.08,"age"
"1012","50","television","furniture","rightpredicate1","cuadrado",0.13,"shape"
"1013","50","kamatis","food","rightpredicate1","matigas",0.95,"texture"
"1014","50","kamatis","food","rightpredicate1","pula",0.04,"color"
"1015","51","sopa","furniture","rightpredicate1","bilog",0.12,"shape"
"1016","51","kamatis","food","rightpredicate1","sariwa",0.91,"age"
"1017","51","mesa","furniture","rightpredicate1","aluminyo",0.84,"material"
"1018","51","lampara","furniture","rightpredicate1","maikli",0.44,"size"
"1019","51","karot","food","rightpredicate1","bilog",0.77,"shape"
"1020","51","saging","food","rightpredicate1","mahaba",0.26,"size"
"1021","51","kamatis","food","rightpredicate1","maikli",0.25,"size"
"1022","51","sopa","furniture","rightpredicate1","malaki",0.34,"size"
"1023","51","sopa","furniture","rightpredicate1","berde",0.33,"color"
"1024","51","kamatis","food","rightpredicate1","sira",0.11,"quality"
"1025","51","saging","food","rightpredicate1","malambot",0.23,"texture"
"1026","51","saging","food","rightpredicate1","parihaba",0.25,"shape"
"1027","51","kamatis","food","rightpredicate1","makinis",0.42,"texture"
"1028","51","karot","food","rightpredicate1","parihaba",0.8,"shape"
"1029","51","television","furniture","rightpredicate1","parihaba",0.3,"shape"
"1030","51","kamatis","food","rightpredicate1","maganda",0.37,"quality"
"1031","51","mansanas","food","rightpredicate1","bilog",0.55,"shape"
"1032","51","lampara","furniture","rightpredicate1","bilog",0.69,"shape"
"1033","51","keso","food","rightpredicate1","maikli",0.51,"size"
"1034","51","mesa","furniture","rightpredicate1","maganda",0.31,"quality"
"1035","51","silya","furniture","rightpredicate1","bakal",0.66,"material"
"1036","51","kamatis","food","rightpredicate1","bago",0.75,"age"
"1037","51","lampara","furniture","rightpredicate1","aluminyo",0.7,"material"
"1038","51","mesa","furniture","rightpredicate1","malaki",0.55,"size"
"1039","51","mansanas","food","rightpredicate1","tatsulok",0.82,"shape"
"1040","51","silya","furniture","rightpredicate1","puti",0.69,"color"
"1041","56","mansanas","food","rightpredicate1","bulok",0.83,"age"
"1042","56","saging","food","rightpredicate1","bulok",0.19,"age"
"1043","56","karot","food","rightpredicate1","makinis",0.94,"texture"
"1044","56","kamatis","food","rightpredicate1","matigas",0.95,"texture"
"1045","56","saging","food","rightpredicate1","bakal",0.11,"material"
"1046","56","sopa","furniture","rightpredicate1","maganda",0.91,"quality"
"1047","56","saging","food","rightpredicate1","cuadrado",1,"shape"
"1048","56","lampara","furniture","rightpredicate1","bulok",0.93,"age"
"1049","56","television","furniture","rightpredicate1","matigas",0.93,"texture"
"1050","56","mansanas","food","rightpredicate1","malaki",0,"size"
"1051","56","television","furniture","rightpredicate1","cuadrado",0,"shape"
"1052","56","silya","furniture","rightpredicate1","aluminyo",0,"material"
"1053","56","saging","food","rightpredicate1","malaki",1,"size"
"1054","56","karot","food","rightpredicate1","maliit",1,"size"
"1055","56","silya","furniture","rightpredicate1","tatsulok",0.1,"shape"
"1056","56","silya","furniture","rightpredicate1","berde",0.15,"color"
"1057","56","karot","food","rightpredicate1","matigas",0.18,"texture"
"1058","56","mansanas","food","rightpredicate1","luma",0.86,"age"
"1059","56","sopa","furniture","rightpredicate1","cuadrado",0.15,"shape"
"1060","56","mansanas","food","rightpredicate1","dilaw",0.84,"color"
"1061","56","mansanas","food","rightpredicate1","bulok",0.17,"age"
"1062","56","television","furniture","rightpredicate1","bulok",0.09,"age"
"1063","56","mesa","furniture","rightpredicate1","kahoy",0.95,"material"
"1064","56","karot","food","rightpredicate1","sira",0.07,"quality"
"1065","56","keso","food","rightpredicate1","asul",0.8,"color"
"1066","56","keso","food","rightpredicate1","malambot",0.91,"texture"
"1067","58","mesa","furniture","rightpredicate1","mahaba",1,"size"
"1068","58","sopa","furniture","rightpredicate1","makinis",1,"texture"
"1069","58","silya","furniture","rightpredicate1","maikli",0.77,"size"
"1070","58","lampara","furniture","rightpredicate1","bakal",0.75,"material"
"1071","58","keso","food","rightpredicate1","bulok",0.04,"age"
"1072","58","kamatis","food","rightpredicate1","mahaba",0.11,"size"
"1073","58","mesa","furniture","rightpredicate1","dilaw",0.0600000000000001,"color"
"1074","58","mesa","furniture","rightpredicate1","maikli",0.99,"size"
"1075","58","mansanas","food","rightpredicate1","sira",0.18,"quality"
"1076","58","lampara","furniture","rightpredicate1","sira",0.94,"quality"
"1077","58","silya","furniture","rightpredicate1","malaki",0.89,"size"
"1078","58","saging","food","rightpredicate1","bulok",0.8,"age"
"1079","58","keso","food","rightpredicate1","asul",0.92,"color"
"1080","58","saging","food","rightpredicate1","matigas",0.91,"texture"
"1081","58","kamatis","food","rightpredicate1","sariwa",0.87,"age"
"1082","58","lampara","furniture","rightpredicate1","parihaba",0.83,"shape"
"1083","58","karot","food","rightpredicate1","maliit",0.91,"size"
"1084","58","karot","food","rightpredicate1","luma",0.1,"age"
"1085","58","sopa","furniture","rightpredicate1","maganda",0.83,"quality"
"1086","58","television","furniture","rightpredicate1","kahoy",0.67,"material"
"1087","58","lampara","furniture","rightpredicate1","maikli",0.64,"size"
"1088","58","sopa","furniture","rightpredicate1","asul",0.77,"color"
"1089","58","mansanas","food","rightpredicate1","parihaba",0.21,"shape"
"1090","58","lampara","furniture","rightpredicate1","bulok",0.29,"age"
"1091","58","mesa","furniture","rightpredicate1","kahoy",0.32,"material"
"1092","58","mansanas","food","rightpredicate1","matigas",0.75,"texture"
"1093","60","mansanas","food","rightpredicate1","bulok",0.96,"age"
"1094","60","television","furniture","rightpredicate1","kahoy",0.02,"material"
"1095","60","karot","food","rightpredicate1","aluminyo",0.01,"material"
"1096","60","sopa","furniture","rightpredicate1","bago",0.97,"age"
"1097","60","sopa","furniture","rightpredicate1","malaki",0.97,"size"
"1098","60","kamatis","food","rightpredicate1","mahaba",0.97,"size"
"1099","60","saging","food","rightpredicate1","bakal",0.07,"material"
"1100","60","mansanas","food","rightpredicate1","puti",0.02,"color"
"1101","60","keso","food","rightpredicate1","itim",0.03,"color"
"1102","60","television","furniture","rightpredicate1","maganda",0.96,"quality"
"1103","60","saging","food","rightpredicate1","aluminyo",0.01,"material"
"1104","60","mesa","furniture","rightpredicate1","bago",0.94,"age"
"1105","60","lampara","furniture","rightpredicate1","aluminyo",0.95,"material"
"1106","60","kamatis","food","rightpredicate1","maganda",0.94,"quality"
"1107","60","saging","food","rightpredicate1","itim",0.05,"color"
"1108","60","karot","food","rightpredicate1","aluminyo",0.02,"material"
"1109","60","television","furniture","rightpredicate1","malambot",0.0600000000000001,"texture"
"1110","60","saging","food","rightpredicate1","malambot",0.04,"texture"
"1111","60","lampara","furniture","rightpredicate1","bakal",0.05,"material"
"1112","60","silya","furniture","rightpredicate1","makinis",0.95,"texture"
"1113","60","mansanas","food","rightpredicate1","bilog",0.0600000000000001,"shape"
"1114","60","karot","food","rightpredicate1","sariwa",0.94,"age"
"1115","60","mesa","furniture","rightpredicate1","sira",0.95,"quality"
"1116","60","silya","furniture","rightpredicate1","luma",0.97,"age"
"1117","60","sopa","furniture","rightpredicate1","maliit",0.97,"size"
"1118","60","karot","food","rightpredicate1","asul",0.0600000000000001,"color"
"1119","78","television","furniture","rightpredicate1","makinis",0.34,"texture"
"1120","78","lampara","furniture","rightpredicate1","parihaba",0.29,"shape"
"1121","78","television","furniture","rightpredicate1","luma",0.56,"age"
"1122","78","keso","food","rightpredicate1","kahoy",0.43,"material"
"1123","78","mesa","furniture","rightpredicate1","malaki",0.91,"size"
"1124","78","television","furniture","rightpredicate1","aluminyo",0.16,"material"
"1125","78","mesa","furniture","rightpredicate1","dilaw",0.53,"color"
"1126","78","television","furniture","rightpredicate1","bago",0.75,"age"
"1127","78","lampara","furniture","rightpredicate1","makinis",0.35,"texture"
"1128","78","silya","furniture","rightpredicate1","malaki",0.66,"size"
"1129","78","keso","food","rightpredicate1","aluminyo",0.37,"material"
"1130","78","kamatis","food","rightpredicate1","bakal",0.57,"material"
"1131","78","lampara","furniture","rightpredicate1","maikli",0.24,"size"
"1132","78","mansanas","food","rightpredicate1","maliit",0.69,"size"
"1133","78","mansanas","food","rightpredicate1","sira",0.31,"quality"
"1134","78","keso","food","rightpredicate1","aluminyo",0.71,"material"
"1135","78","sopa","furniture","rightpredicate1","itim",0.45,"color"
"1136","78","saging","food","rightpredicate1","dilaw",0.24,"color"
"1137","78","keso","food","rightpredicate1","maganda",0.17,"quality"
"1138","78","mesa","furniture","rightpredicate1","puti",0.77,"color"
"1139","78","lampara","furniture","rightpredicate1","sariwa",0.27,"age"
"1140","78","sopa","furniture","rightpredicate1","makinis",0.67,"texture"
"1141","78","silya","furniture","rightpredicate1","parihaba",0.43,"shape"
"1142","78","saging","food","rightpredicate1","makinis",0.79,"texture"
"1143","78","mansanas","food","rightpredicate1","tatsulok",0.52,"shape"
"1144","78","television","furniture","rightpredicate1","maganda",0.22,"quality"
"1145","80","saging","food","rightpredicate1","malaki",0.98,"size"
"1146","80","silya","furniture","rightpredicate1","bulok",0.01,"age"
"1147","80","mesa","furniture","rightpredicate1","mahaba",0.98,"size"
"1148","80","silya","furniture","rightpredicate1","makinis",0,"texture"
"1149","80","karot","food","rightpredicate1","bago",0.95,"age"
"1150","80","sopa","furniture","rightpredicate1","kahoy",0.01,"material"
"1151","80","kamatis","food","rightpredicate1","bilog",0.05,"shape"
"1152","80","saging","food","rightpredicate1","sariwa",0.02,"age"
"1153","80","mansanas","food","rightpredicate1","mahaba",0.98,"size"
"1154","80","mesa","furniture","rightpredicate1","makinis",0.09,"texture"
"1155","80","keso","food","rightpredicate1","bulok",0.04,"age"
"1156","80","mesa","furniture","rightpredicate1","matigas",0.99,"texture"
"1157","80","saging","food","rightpredicate1","bago",1,"age"
"1158","80","lampara","furniture","rightpredicate1","matigas",0.95,"texture"
"1159","80","saging","food","rightpredicate1","makinis",0.96,"texture"
"1160","80","silya","furniture","rightpredicate1","kahoy",0.05,"material"
"1161","80","karot","food","rightpredicate1","bago",0.01,"age"
"1162","80","sopa","furniture","rightpredicate1","malaki",0.95,"size"
"1163","80","sopa","furniture","rightpredicate1","bakal",0.04,"material"
"1164","80","silya","furniture","rightpredicate1","puti",0.97,"color"
"1165","80","television","furniture","rightpredicate1","luma",0.95,"age"
"1166","80","karot","food","rightpredicate1","asul",0.04,"color"
"1167","80","mesa","furniture","rightpredicate1","malaki",0.98,"size"
"1168","80","saging","food","rightpredicate1","bago",0.04,"age"
"1169","80","sopa","furniture","rightpredicate1","maliit",0.03,"size"
"1170","80","television","furniture","rightpredicate1","bilog",0.02,"shape"
"1171","82","television","furniture","rightpredicate1","maliit",1,"size"
"1172","82","mansanas","food","rightpredicate1","cuadrado",0,"shape"
"1173","82","keso","food","rightpredicate1","itim",0,"color"
"1174","82","sopa","furniture","rightpredicate1","bulok",0,"age"
"1175","82","saging","food","rightpredicate1","luma",0,"age"
"1176","82","karot","food","rightpredicate1","bakal",0,"material"
"1177","82","silya","furniture","rightpredicate1","luma",1,"age"
"1178","82","mesa","furniture","rightpredicate1","kahoy",0,"material"
"1179","82","television","furniture","rightpredicate1","itim",0,"color"
"1180","82","sopa","furniture","rightpredicate1","kahoy",0,"material"
"1181","82","mesa","furniture","rightpredicate1","mahaba",1,"size"
"1182","82","saging","food","rightpredicate1","itim",0,"color"
"1183","82","keso","food","rightpredicate1","cuadrado",0,"shape"
"1184","82","saging","food","rightpredicate1","malambot",1,"texture"
"1185","82","mesa","furniture","rightpredicate1","kahoy",1,"material"
"1186","82","sopa","furniture","rightpredicate1","sira",1,"quality"
"1187","82","mansanas","food","rightpredicate1","cuadrado",0,"shape"
"1188","82","sopa","furniture","rightpredicate1","aluminyo",0,"material"
"1189","82","saging","food","rightpredicate1","sira",0,"quality"
"1190","82","mesa","furniture","rightpredicate1","matigas",0,"texture"
"1191","82","lampara","furniture","rightpredicate1","pula",0,"color"
"1192","82","silya","furniture","rightpredicate1","pula",1,"color"
"1193","82","television","furniture","rightpredicate1","mahaba",1,"size"
"1194","82","television","furniture","rightpredicate1","pula",0,"color"
"1195","82","mesa","furniture","rightpredicate1","cuadrado",1,"shape"
"1196","82","sopa","furniture","rightpredicate1","bago",1,"age"
"1197","86","kamatis","food","rightpredicate1","puti",0,"color"
"1198","86","kamatis","food","rightpredicate1","bulok",1,"age"
"1199","86","saging","food","rightpredicate1","asul",0,"color"
"1200","86","television","furniture","rightpredicate1","matigas",1,"texture"
"1201","86","lampara","furniture","rightpredicate1","bulok",0.05,"age"
"1202","86","television","furniture","rightpredicate1","bago",0.96,"age"
"1203","86","saging","food","rightpredicate1","sariwa",0.96,"age"
"1204","86","silya","furniture","rightpredicate1","cuadrado",0.99,"shape"
"1205","86","mesa","furniture","rightpredicate1","tatsulok",0.03,"shape"
"1206","86","silya","furniture","rightpredicate1","sira",0.04,"quality"
"1207","86","keso","food","rightpredicate1","tatsulok",0.03,"shape"
"1208","86","kamatis","food","rightpredicate1","tatsulok",0.02,"shape"
"1209","86","silya","furniture","rightpredicate1","luma",0.96,"age"
"1210","86","saging","food","rightpredicate1","aluminyo",0.02,"material"
"1211","86","mesa","furniture","rightpredicate1","parihaba",0.0600000000000001,"shape"
"1212","86","sopa","furniture","rightpredicate1","parihaba",0.99,"shape"
"1213","86","kamatis","food","rightpredicate1","bakal",0.97,"material"
"1214","86","lampara","furniture","rightpredicate1","malambot",0.98,"texture"
"1215","86","mansanas","food","rightpredicate1","bago",0.97,"age"
"1216","86","silya","furniture","rightpredicate1","sariwa",0.98,"age"
"1217","86","mansanas","food","rightpredicate1","maganda",0.97,"quality"
"1218","86","kamatis","food","rightpredicate1","pula",0.97,"color"
"1219","86","saging","food","rightpredicate1","cuadrado",0.03,"shape"
"1220","86","kamatis","food","rightpredicate1","sira",0.97,"quality"
"1221","86","keso","food","rightpredicate1","tatsulok",0.05,"shape"
"1222","86","television","furniture","rightpredicate1","sariwa",0.99,"age"
"1223","88","kamatis","food","rightpredicate1","maliit",0.86,"size"
"1224","88","keso","food","rightpredicate1","asul",0.13,"color"
"1225","88","kamatis","food","rightpredicate1","asul",0.13,"color"
"1226","88","mesa","furniture","rightpredicate1","aluminyo",0.17,"material"
"1227","88","silya","furniture","rightpredicate1","malambot",0.93,"texture"
"1228","88","mansanas","food","rightpredicate1","maikli",0.14,"size"
"1229","88","silya","furniture","rightpredicate1","kahoy",0.08,"material"
"1230","88","sopa","furniture","rightpredicate1","bilog",0.89,"shape"
"1231","88","keso","food","rightpredicate1","asul",0.08,"color"
"1232","88","karot","food","rightpredicate1","itim",0.08,"color"
"1233","88","silya","furniture","rightpredicate1","cuadrado",0.14,"shape"
"1234","88","sopa","furniture","rightpredicate1","malambot",0.13,"texture"
"1235","88","television","furniture","rightpredicate1","tatsulok",0.11,"shape"
"1236","88","television","furniture","rightpredicate1","luma",0.95,"age"
"1237","88","keso","food","rightpredicate1","bakal",0.93,"material"
"1238","88","karot","food","rightpredicate1","malaki",0.97,"size"
"1239","88","keso","food","rightpredicate1","luma",0.95,"age"
"1240","88","saging","food","rightpredicate1","mahaba",0.98,"size"
"1241","88","kamatis","food","rightpredicate1","cuadrado",0.05,"shape"
"1242","88","mansanas","food","rightpredicate1","aluminyo",0.0600000000000001,"material"
"1243","88","saging","food","rightpredicate1","sariwa",0.08,"age"
"1244","88","mesa","furniture","rightpredicate1","sariwa",0.1,"age"
"1245","88","mesa","furniture","rightpredicate1","sariwa",0.11,"age"
"1246","88","television","furniture","rightpredicate1","maganda",0.03,"quality"
"1247","88","karot","food","rightpredicate1","aluminyo",0.05,"material"
"1248","88","saging","food","rightpredicate1","maikli",0.1,"size"
